audio,label
studio_a_06366.wav,dis
studio_a_09649.wav,dis
studio_a_07614.wav,dis
studio_a_09762.wav,dis
studio_a_06255.wav,dis
studio_a_07030.wav,sad
studio_a_09280.wav,sad
studio_a_03852.wav,sad
studio_a_09057.wav,sad
studio_a_08472.wav,dis
studio_a_06208.wav,sur
studio_a_00153.wav,neu
studio_a_04622.wav,ang
studio_a_09032.wav,dis
studio_a_07486.wav,neu
studio_a_06888.wav,dis
studio_a_06380.wav,ang
studio_a_04505.wav,hap
studio_a_04361.wav,fea
studio_a_05882.wav,hap
studio_a_05442.wav,dis
studio_a_03591.wav,sad
studio_a_00886.wav,sad
studio_a_05177.wav,neu
studio_a_02206.wav,neu
studio_a_08290.wav,sad
studio_a_06251.wav,dis
studio_a_06216.wav,sur
studio_a_05107.wav,ang
studio_a_02026.wav,dis
studio_a_05558.wav,dis
studio_a_09622.wav,neu
studio_a_06887.wav,dis
studio_a_04139.wav,neu
studio_a_02728.wav,hap
studio_a_05271.wav,sur
studio_a_02988.wav,sad
studio_a_09554.wav,dis
studio_a_07902.wav,neu
studio_a_06564.wav,dis
studio_a_08000.wav,sur
studio_a_00970.wav,sad
studio_a_08715.wav,ang
studio_a_10061.wav,fea
studio_a_09316.wav,fea
studio_a_04856.wav,fea
studio_a_05172.wav,neu
studio_a_09842.wav,neu
studio_a_09102.wav,neu
studio_a_01729.wav,sad
studio_a_09026.wav,dis
studio_a_09769.wav,ang
studio_a_04436.wav,sur
studio_a_10034.wav,sur
studio_a_09895.wav,ang
studio_a_08256.wav,hap
studio_a_08637.wav,hap
studio_a_02437.wav,neu
studio_a_00065.wav,dis
studio_a_05334.wav,ang
studio_a_04081.wav,ang
studio_a_00236.wav,dis
studio_a_08826.wav,hap
studio_a_05158.wav,sur
studio_a_09587.wav,sad
studio_a_06174.wav,ang
studio_a_10135.wav,sur
studio_a_09898.wav,ang
studio_a_06771.wav,fea
studio_a_08303.wav,hap
studio_a_02161.wav,sad
studio_a_00738.wav,fea
studio_a_05574.wav,ang
studio_a_00773.wav,ang
studio_a_00324.wav,hap
studio_a_00016.wav,neu
studio_a_05921.wav,fea
studio_a_08340.wav,fea
studio_a_07854.wav,ang
studio_a_08189.wav,sad
studio_a_03262.wav,hap
studio_a_03980.wav,sad
studio_a_00728.wav,neu
studio_a_03808.wav,fea
studio_a_03192.wav,neu
studio_a_00285.wav,sad
studio_a_08540.wav,neu
studio_a_00451.wav,neu
studio_a_04866.wav,dis
studio_a_06410.wav,sur
studio_a_01783.wav,dis
studio_a_09568.wav,ang
studio_a_01664.wav,sur
studio_a_03142.wav,dis
studio_a_01828.wav,neu
studio_a_03596.wav,sad
studio_a_03464.wav,fea
studio_a_04158.wav,dis
studio_a_06074.wav,ang
studio_a_08675.wav,fea
studio_a_09368.wav,sad
studio_a_03397.wav,ang
studio_a_02770.wav,ang
studio_a_04731.wav,fea
studio_a_08975.wav,sur
studio_a_08450.wav,fea
studio_a_03640.wav,hap
studio_a_02488.wav,hap
studio_a_04110.wav,sad
studio_a_10014.wav,sad
studio_a_08992.wav,neu
studio_a_09962.wav,dis
studio_a_00128.wav,sur
studio_a_07421.wav,dis
studio_a_00140.wav,sur
studio_a_09425.wav,hap
studio_a_03166.wav,hap
studio_a_02316.wav,sur
studio_a_08953.wav,sad
studio_a_02434.wav,sur
studio_a_08061.wav,ang
studio_a_05991.wav,hap
studio_a_00808.wav,sur
studio_a_06990.wav,dis
studio_a_04285.wav,ang
studio_a_06197.wav,sad
studio_a_04130.wav,neu
studio_a_06232.wav,neu
studio_a_10277.wav,hap
studio_a_03061.wav,ang
studio_a_07203.wav,dis
studio_a_06347.wav,fea
studio_a_05356.wav,sad
studio_a_00649.wav,fea
studio_a_07851.wav,hap
studio_a_08259.wav,dis
studio_a_02366.wav,dis
studio_a_00812.wav,sur
studio_a_07962.wav,hap
studio_a_08513.wav,sur
studio_a_09214.wav,fea
studio_a_05636.wav,neu
studio_a_00401.wav,ang
studio_a_07207.wav,dis
studio_a_06061.wav,dis
studio_a_02225.wav,fea
studio_a_02652.wav,neu
studio_a_08846.wav,ang
studio_a_06444.wav,hap
studio_a_08006.wav,neu
studio_a_09959.wav,fea
studio_a_08680.wav,dis
studio_a_06193.wav,sad
studio_a_05826.wav,hap
studio_a_04742.wav,dis
studio_a_06548.wav,neu
studio_a_09489.wav,sad
studio_a_08609.wav,sad
studio_a_05238.wav,sad
studio_a_06448.wav,fea
studio_a_03136.wav,fea
studio_a_05854.wav,hap
studio_a_04880.wav,ang
studio_a_07663.wav,hap
studio_a_06043.wav,fea
studio_a_06811.wav,ang
studio_a_06706.wav,sad
studio_a_01279.wav,dis
studio_a_07689.wav,hap
studio_a_04399.wav,ang
studio_a_01075.wav,hap
studio_a_07230.wav,ang
studio_a_08206.wav,sur
studio_a_04322.wav,sur
studio_a_04997.wav,ang
studio_a_04548.wav,neu
studio_a_09277.wav,hap
studio_a_01786.wav,ang
studio_a_10332.wav,sad
studio_a_03570.wav,hap
studio_a_08400.wav,hap
studio_a_03928.wav,fea
studio_a_05357.wav,sad
studio_a_09536.wav,fea
studio_a_04762.wav,hap
studio_a_07293.wav,fea
studio_a_03952.wav,dis
studio_a_10317.wav,hap
studio_a_04773.wav,hap
studio_a_08984.wav,sur
studio_a_04134.wav,neu
studio_a_00301.wav,hap
studio_a_06626.wav,sur
studio_a_06094.wav,sad
studio_a_08150.wav,dis
studio_a_09569.wav,ang
studio_a_04348.wav,neu
studio_a_07631.wav,ang
studio_a_03674.wav,sad
studio_a_05348.wav,sad
studio_a_07257.wav,sur
studio_a_07081.wav,fea
studio_a_09120.wav,fea
studio_a_04976.wav,dis
studio_a_02052.wav,sad
studio_a_00541.wav,neu
studio_a_10345.wav,sur
studio_a_06042.wav,fea
studio_a_04864.wav,dis
studio_a_02239.wav,dis
studio_a_10316.wav,hap
studio_a_04214.wav,hap
studio_a_04089.wav,ang
studio_a_03872.wav,sur
studio_a_08463.wav,hap
studio_a_01462.wav,sur
studio_a_04242.wav,neu
studio_a_07052.wav,sur
studio_a_04928.wav,sur
studio_a_09646.wav,dis
studio_a_05597.wav,hap
studio_a_02486.wav,dis
studio_a_04620.wav,ang
studio_a_06132.wav,fea
studio_a_05294.wav,hap
studio_a_10210.wav,ang
studio_a_03168.wav,hap
studio_a_07144.wav,sur
studio_a_09491.wav,hap
studio_a_06561.wav,fea
studio_a_02601.wav,ang
studio_a_02296.wav,hap
studio_a_08553.wav,fea
studio_a_02758.wav,dis
studio_a_09903.wav,sad
studio_a_01608.wav,fea
studio_a_10141.wav,hap
studio_a_04722.wav,fea
studio_a_00218.wav,dis
studio_a_03504.wav,hap
studio_a_07984.wav,hap
studio_a_01436.wav,sad
studio_a_07685.wav,sur
studio_a_00941.wav,dis
studio_a_07434.wav,ang
studio_a_04245.wav,neu
studio_a_03981.wav,sad
studio_a_09807.wav,sur
studio_a_04394.wav,ang
studio_a_02729.wav,neu
studio_a_08263.wav,hap
studio_a_01924.wav,fea
studio_a_08861.wav,sad
studio_a_02647.wav,neu
studio_a_00081.wav,ang
studio_a_02589.wav,dis
studio_a_08479.wav,ang
studio_a_00775.wav,ang
studio_a_08116.wav,neu
studio_a_00009.wav,neu
studio_a_05964.wav,ang
studio_a_00727.wav,hap
studio_a_09125.wav,fea
studio_a_06180.wav,ang
studio_a_03149.wav,ang
studio_a_04087.wav,ang
studio_a_03804.wav,neu
studio_a_08261.wav,dis
studio_a_02323.wav,neu
studio_a_04561.wav,fea
studio_a_01389.wav,fea
studio_a_04919.wav,sur
studio_a_03972.wav,ang
studio_a_08757.wav,sur
studio_a_08742.wav,hap
studio_a_03935.wav,hap
studio_a_08171.wav,ang
studio_a_00036.wav,fea
studio_a_01504.wav,fea
studio_a_04099.wav,sad
studio_a_04116.wav,sur
studio_a_00068.wav,ang
studio_a_09064.wav,hap
studio_a_02192.wav,sur
studio_a_06905.wav,ang
studio_a_02519.wav,sad
studio_a_00660.wav,dis
studio_a_07929.wav,dis
studio_a_05939.wav,dis
studio_a_05194.wav,fea
studio_a_05290.wav,hap
studio_a_07086.wav,fea
studio_a_01011.wav,fea
studio_a_06881.wav,dis
studio_a_09254.wav,ang
studio_a_02716.wav,sur
studio_a_07923.wav,fea
studio_a_08170.wav,ang
studio_a_04312.wav,sad
studio_a_02327.wav,neu
studio_a_05283.wav,neu
studio_a_07801.wav,neu
studio_a_08511.wav,hap
studio_a_03415.wav,hap
studio_a_03894.wav,hap
studio_a_10037.wav,neu
studio_a_02491.wav,dis
studio_a_02724.wav,neu
studio_a_04458.wav,fea
studio_a_02361.wav,hap
studio_a_01249.wav,neu
studio_a_07980.wav,hap
studio_a_07670.wav,hap
studio_a_07299.wav,dis
studio_a_08153.wav,dis
studio_a_08956.wav,sad
studio_a_10163.wav,fea
studio_a_08417.wav,sur
studio_a_06588.wav,ang
studio_a_00795.wav,hap
studio_a_07963.wav,hap
studio_a_05511.wav,sur
studio_a_05318.wav,dis
studio_a_05639.wav,neu
studio_a_03008.wav,sur
studio_a_03581.wav,ang
studio_a_04651.wav,sad
studio_a_01394.wav,dis
studio_a_05393.wav,neu
studio_a_02389.wav,ang
studio_a_05077.wav,dis
studio_a_06938.wav,hap
studio_a_01378.wav,fea
studio_a_02062.wav,sad
studio_a_00871.wav,hap
studio_a_05842.wav,ang
studio_a_05163.wav,sur
studio_a_05090.wav,dis
studio_a_09420.wav,neu
studio_a_01607.wav,fea
studio_a_03958.wav,ang
studio_a_02568.wav,neu
studio_a_00163.wav,hap
studio_a_07034.wav,hap
studio_a_06414.wav,sur
studio_a_04551.wav,neu
studio_a_06606.wav,hap
studio_a_03010.wav,sur
studio_a_05218.wav,ang
studio_a_07637.wav,ang
studio_a_08284.wav,hap
studio_a_07443.wav,sad
studio_a_04791.wav,sad
studio_a_00383.wav,fea
studio_a_09432.wav,fea
studio_a_05451.wav,ang
studio_a_07563.wav,sad
studio_a_07687.wav,sur
studio_a_03454.wav,hap
studio_a_06825.wav,sad
studio_a_09749.wav,fea
studio_a_02444.wav,neu
studio_a_03461.wav,fea
studio_a_05518.wav,sur
studio_a_03572.wav,dis
studio_a_06786.wav,dis
studio_a_09924.wav,sur
studio_a_05251.wav,hap
studio_a_06942.wav,sur
studio_a_05905.wav,neu
studio_a_03070.wav,ang
studio_a_04295.wav,ang
studio_a_01244.wav,neu
studio_a_04065.wav,dis
studio_a_01547.wav,ang
studio_a_02887.wav,ang
studio_a_01131.wav,ang
studio_a_04419.wav,sad
studio_a_03753.wav,ang
studio_a_01173.wav,neu
studio_a_02128.wav,dis
studio_a_06640.wav,hap
studio_a_00919.wav,hap
studio_a_04529.wav,neu
studio_a_02056.wav,sad
studio_a_08143.wav,fea
studio_a_05152.wav,sur
studio_a_06614.wav,hap
studio_a_01662.wav,sur
studio_a_04038.wav,fea
studio_a_03219.wav,ang
studio_a_05088.wav,dis
studio_a_10175.wav,fea
studio_a_02625.wav,sad
studio_a_09611.wav,sur
studio_a_01382.wav,fea
studio_a_03973.wav,ang
studio_a_08532.wav,neu
studio_a_07405.wav,fea
studio_a_01619.wav,dis
studio_a_07868.wav,sad
studio_a_03482.wav,dis
studio_a_03725.wav,fea
studio_a_01192.wav,dis
studio_a_08521.wav,hap
studio_a_09640.wav,fea
studio_a_03359.wav,fea
studio_a_05133.wav,sad
studio_a_07200.wav,dis
studio_a_08229.wav,neu
studio_a_08282.wav,ang
studio_a_03134.wav,fea
studio_a_09987.wav,ang
studio_a_04475.wav,dis
studio_a_07063.wav,hap
studio_a_06819.wav,sad
studio_a_07540.wav,ang
studio_a_02999.wav,sur
studio_a_06200.wav,sad
studio_a_06950.wav,sur
studio_a_10148.wav,neu
studio_a_10021.wav,sur
studio_a_09736.wav,neu
studio_a_05620.wav,sur
studio_a_09539.wav,fea
studio_a_07789.wav,sur
studio_a_01724.wav,sad
studio_a_03836.wav,ang
studio_a_09960.wav,fea
studio_a_07758.wav,sad
studio_a_01092.wav,neu
studio_a_08404.wav,hap
studio_a_05168.wav,sur
studio_a_09977.wav,hap
studio_a_05523.wav,neu
studio_a_08630.wav,sur
studio_a_02190.wav,sur
studio_a_00890.wav,sur
studio_a_08821.wav,dis
studio_a_01827.wav,neu
studio_a_00470.wav,fea
studio_a_05407.wav,fea
studio_a_02341.wav,fea
studio_a_05003.wav,sad
studio_a_05295.wav,fea
studio_a_05085.wav,dis
studio_a_01955.wav,hap
studio_a_02925.wav,neu
studio_a_06171.wav,ang
studio_a_01286.wav,ang
studio_a_06760.wav,neu
studio_a_06810.wav,ang
studio_a_02553.wav,sur
studio_a_08427.wav,hap
studio_a_04750.wav,dis
studio_a_09010.wav,fea
studio_a_02194.wav,sur
studio_a_02090.wav,sur
studio_a_04163.wav,dis
studio_a_10142.wav,neu
studio_a_08907.wav,fea
studio_a_05792.wav,fea
studio_a_09839.wav,neu
studio_a_05850.wav,ang
studio_a_06845.wav,sur
studio_a_09893.wav,ang
studio_a_00076.wav,ang
studio_a_02556.wav,hap
studio_a_00058.wav,dis
studio_a_07573.wav,sur
studio_a_02985.wav,sad
studio_a_02050.wav,sad
studio_a_00723.wav,sur
studio_a_05642.wav,neu
studio_a_08892.wav,neu
studio_a_08002.wav,sur
studio_a_06445.wav,fea
studio_a_05835.wav,ang
studio_a_02497.wav,hap
studio_a_05847.wav,ang
studio_a_09757.wav,dis
studio_a_01896.wav,sur
studio_a_01256.wav,fea
studio_a_03220.wav,ang
studio_a_02203.wav,neu
studio_a_05561.wav,dis
studio_a_07979.wav,sad
studio_a_01826.wav,neu
studio_a_02654.wav,neu
studio_a_00429.wav,sur
studio_a_03916.wav,fea
studio_a_00767.wav,ang
studio_a_03994.wav,sad
studio_a_10275.wav,fea
studio_a_06256.wav,dis
studio_a_01472.wav,sur
studio_a_03165.wav,hap
studio_a_03475.wav,dis
studio_a_06587.wav,ang
studio_a_01721.wav,hap
studio_a_10310.wav,ang
studio_a_08447.wav,hap
studio_a_08118.wav,neu
studio_a_03912.wav,fea
studio_a_07445.wav,sad
studio_a_02055.wav,hap
studio_a_06066.wav,ang
studio_a_07325.wav,ang
studio_a_08584.wav,hap
studio_a_05362.wav,sur
studio_a_08955.wav,sad
studio_a_08763.wav,hap
studio_a_00772.wav,ang
studio_a_01403.wav,dis
studio_a_07019.wav,sad
studio_a_08832.wav,dis
studio_a_01628.wav,ang
studio_a_04108.wav,sad
studio_a_04279.wav,dis
studio_a_07353.wav,hap
studio_a_01601.wav,fea
studio_a_09828.wav,neu
studio_a_00962.wav,ang
studio_a_06911.wav,hap
studio_a_06709.wav,sad
studio_a_00961.wav,ang
studio_a_05226.wav,ang
studio_a_04941.wav,neu
studio_a_08687.wav,dis
studio_a_08133.wav,hap
studio_a_09434.wav,fea
studio_a_09381.wav,hap
studio_a_00474.wav,fea
studio_a_04630.wav,ang
studio_a_01137.wav,sad
studio_a_05959.wav,ang
studio_a_07400.wav,fea
studio_a_00691.wav,sad
studio_a_02441.wav,neu
studio_a_01257.wav,fea
studio_a_04900.wav,sad
studio_a_07321.wav,ang
studio_a_00294.wav,hap
studio_a_02171.wav,sad
studio_a_01484.wav,neu
studio_a_08445.wav,hap
studio_a_04316.wav,hap
studio_a_06803.wav,hap
studio_a_03185.wav,neu
studio_a_04568.wav,hap
studio_a_00080.wav,ang
studio_a_06654.wav,neu
studio_a_10107.wav,sad
studio_a_02630.wav,hap
studio_a_10012.wav,sad
studio_a_02172.wav,sad
studio_a_09106.wav,neu
studio_a_03701.wav,sur
studio_a_05602.wav,hap
studio_a_03974.wav,ang
studio_a_03733.wav,dis
studio_a_07800.wav,neu
studio_a_01433.wav,hap
studio_a_05093.wav,hap
studio_a_07870.wav,sad
studio_a_09867.wav,dis
studio_a_06090.wav,sad
studio_a_05182.wav,neu
studio_a_09841.wav,neu
studio_a_08646.wav,neu
studio_a_04409.wav,ang
studio_a_04522.wav,sur
studio_a_06592.wav,ang
studio_a_02017.wav,dis
studio_a_07700.wav,neu
studio_a_08481.wav,ang
studio_a_03654.wav,hap
studio_a_07359.wav,sur
studio_a_00427.wav,sur
studio_a_00174.wav,neu
studio_a_06646.wav,neu
studio_a_07969.wav,hap
studio_a_05079.wav,dis
studio_a_06892.wav,dis
studio_a_08514.wav,sur
studio_a_05871.wav,sad
studio_a_03697.wav,sur
studio_a_02216.wav,neu
studio_a_00390.wav,dis
studio_a_05884.wav,sur
studio_a_02873.wav,dis
studio_a_01554.wav,sad
studio_a_05744.wav,sur
studio_a_07553.wav,sad
studio_a_10219.wav,sad
studio_a_09704.wav,hap
studio_a_08864.wav,sad
studio_a_06374.wav,dis
studio_a_09023.wav,dis
studio_a_04613.wav,dis
studio_a_00657.wav,dis
studio_a_09087.wav,sur
studio_a_02048.wav,hap
studio_a_06533.wav,sur
studio_a_08801.wav,fea
studio_a_02930.wav,neu
studio_a_03076.wav,ang
studio_a_08461.wav,fea
studio_a_06059.wav,dis
studio_a_01264.wav,fea
studio_a_03693.wav,sur
studio_a_06902.wav,ang
studio_a_08692.wav,dis
studio_a_05115.wav,ang
studio_a_00079.wav,ang
studio_a_07291.wav,fea
studio_a_03520.wav,hap
studio_a_04811.wav,sur
studio_a_06660.wav,fea
studio_a_06708.wav,sad
studio_a_09356.wav,ang
studio_a_02600.wav,ang
studio_a_05346.wav,sad
studio_a_06616.wav,hap
studio_a_09455.wav,dis
studio_a_05005.wav,sad
studio_a_01087.wav,neu
studio_a_03364.wav,fea
studio_a_09246.wav,hap
studio_a_05985.wav,hap
studio_a_00339.wav,sur
studio_a_08743.wav,hap
studio_a_08585.wav,hap
studio_a_02193.wav,sur
studio_a_07377.wav,neu
studio_a_09651.wav,dis
studio_a_09452.wav,dis
studio_a_05293.wav,hap
studio_a_09716.wav,sur
studio_a_02209.wav,neu
studio_a_02629.wav,hap
studio_a_10197.wav,ang
studio_a_05463.wav,ang
studio_a_09584.wav,hap
studio_a_02742.wav,fea
studio_a_06921.wav,sad
studio_a_00332.wav,sur
studio_a_04121.wav,sur
studio_a_09252.wav,ang
studio_a_06030.wav,fea
studio_a_05547.wav,fea
studio_a_05715.wav,ang
studio_a_09624.wav,neu
studio_a_05433.wav,dis
studio_a_05188.wav,fea
studio_a_03131.wav,fea
studio_a_03785.wav,sur
studio_a_09499.wav,sur
studio_a_04359.wav,fea
studio_a_02570.wav,fea
studio_a_07878.wav,sad
studio_a_03553.wav,hap
studio_a_04571.wav,fea
studio_a_00319.wav,hap
studio_a_00247.wav,ang
studio_a_01258.wav,fea
studio_a_00979.wav,sur
studio_a_00906.wav,hap
studio_a_00143.wav,neu
studio_a_06496.wav,ang
studio_a_09798.wav,sad
studio_a_03915.wav,fea
studio_a_01855.wav,hap
studio_a_06501.wav,ang
studio_a_08314.wav,sur
studio_a_08649.wav,neu
studio_a_07723.wav,dis
studio_a_03079.wav,sad
studio_a_00450.wav,neu
studio_a_05320.wav,dis
studio_a_01184.wav,fea
studio_a_06242.wav,fea
studio_a_00543.wav,neu
studio_a_02639.wav,sur
studio_a_09258.wav,ang
studio_a_09797.wav,sad
studio_a_02247.wav,dis
studio_a_08482.wav,ang
studio_a_06785.wav,dis
studio_a_00690.wav,sad
studio_a_01598.wav,fea
studio_a_07626.wav,dis
studio_a_10008.wav,sad
studio_a_10329.wav,sad
studio_a_06719.wav,hap
studio_a_01442.wav,sad
studio_a_10312.wav,ang
studio_a_06753.wav,neu
studio_a_07641.wav,ang
studio_a_02576.wav,fea
studio_a_04171.wav,dis
studio_a_05284.wav,neu
studio_a_05149.wav,sur
studio_a_00189.wav,fea
studio_a_10059.wav,fea
studio_a_01769.wav,fea
studio_a_06589.wav,ang
studio_a_00026.wav,fea
studio_a_05836.wav,ang
studio_a_09699.wav,hap
studio_a_05576.wav,ang
studio_a_08124.wav,hap
studio_a_01694.wav,fea
studio_a_06249.wav,dis
studio_a_02963.wav,dis
studio_a_02861.wav,dis
studio_a_08459.wav,fea
studio_a_05566.wav,ang
studio_a_07680.wav,sur
studio_a_07995.wav,sur
studio_a_06313.wav,sur
studio_a_08341.wav,fea
studio_a_08773.wav,sur
studio_a_00322.wav,hap
studio_a_02210.wav,neu
studio_a_05996.wav,sur
studio_a_03996.wav,sad
studio_a_00882.wav,sad
studio_a_04004.wav,sur
studio_a_01387.wav,fea
studio_a_06583.wav,ang
studio_a_07440.wav,ang
studio_a_03071.wav,ang
studio_a_06506.wav,sad
studio_a_04236.wav,neu
studio_a_00713.wav,sur
studio_a_02088.wav,sur
studio_a_05799.wav,fea
studio_a_04962.wav,fea
studio_a_05206.wav,dis
studio_a_10333.wav,sad
studio_a_01966.wav,sur
studio_a_01230.wav,sur
studio_a_04028.wav,neu
studio_a_06056.wav,dis
studio_a_09661.wav,ang
studio_a_03205.wav,dis
studio_a_07088.wav,fea
studio_a_04026.wav,neu
studio_a_01967.wav,sur
studio_a_06407.wav,sad
studio_a_10032.wav,sur
studio_a_09996.wav,hap
studio_a_00634.wav,neu
studio_a_01116.wav,dis
studio_a_03849.wav,sad
studio_a_00748.wav,fea
studio_a_08569.wav,dis
studio_a_07744.wav,ang
studio_a_02485.wav,dis
studio_a_00708.wav,sur
studio_a_05323.wav,dis
studio_a_08421.wav,sur
studio_a_00743.wav,fea
studio_a_07749.wav,ang
studio_a_09715.wav,sur
studio_a_03462.wav,fea
studio_a_01865.wav,dis
studio_a_00768.wav,ang
studio_a_01268.wav,fea
studio_a_10170.wav,fea
studio_a_02787.wav,sad
studio_a_05119.wav,hap
studio_a_03920.wav,fea
studio_a_02732.wav,neu
studio_a_02223.wav,fea
studio_a_01738.wav,hap
studio_a_01536.wav,ang
studio_a_05638.wav,neu
studio_a_08273.wav,ang
studio_a_09028.wav,dis
studio_a_02684.wav,ang
studio_a_04504.wav,hap
studio_a_00114.wav,hap
studio_a_08405.wav,hap
studio_a_01402.wav,dis
studio_a_10041.wav,neu
studio_a_00207.wav,fea
studio_a_03038.wav,fea
studio_a_03745.wav,ang
studio_a_05925.wav,fea
studio_a_01584.wav,sur
studio_a_04695.wav,sur
studio_a_03247.wav,sur
studio_a_04534.wav,neu
studio_a_01684.wav,neu
studio_a_06250.wav,dis
studio_a_02609.wav,ang
studio_a_05690.wav,dis
studio_a_01337.wav,hap
studio_a_07343.wav,hap
studio_a_09113.wav,fea
studio_a_01143.wav,sad
studio_a_04291.wav,ang
studio_a_02297.wav,sur
studio_a_03369.wav,fea
studio_a_03486.wav,dis
studio_a_05031.wav,neu
studio_a_03125.wav,neu
studio_a_02435.wav,sur
studio_a_03386.wav,ang
studio_a_07874.wav,sad
studio_a_03874.wav,sur
studio_a_05693.wav,dis
studio_a_07164.wav,neu
studio_a_07458.wav,hap
studio_a_08086.wav,hap
studio_a_00912.wav,neu
studio_a_04371.wav,hap
studio_a_06297.wav,hap
studio_a_02322.wav,hap
studio_a_02804.wav,sur
studio_a_03485.wav,dis
studio_a_00589.wav,ang
studio_a_00616.wav,sur
studio_a_06309.wav,sur
studio_a_01409.wav,dis
studio_a_03427.wav,sur
studio_a_00432.wav,sur
studio_a_09502.wav,sur
studio_a_00924.wav,hap
studio_a_02477.wav,dis
studio_a_06910.wav,ang
studio_a_06827.wav,sad
studio_a_08874.wav,sur
studio_a_01632.wav,ang
studio_a_09388.wav,hap
studio_a_09074.wav,hap
studio_a_04047.wav,fea
studio_a_06759.wav,neu
studio_a_09088.wav,sur
studio_a_04247.wav,neu
studio_a_02079.wav,sur
studio_a_01980.wav,neu
studio_a_03704.wav,neu
studio_a_01499.wav,fea
studio_a_09503.wav,sur
studio_a_03019.wav,neu
studio_a_01289.wav,ang
studio_a_04982.wav,dis
studio_a_02964.wav,hap
studio_a_07039.wav,hap
studio_a_03096.wav,hap
studio_a_02663.wav,fea
studio_a_08336.wav,fea
studio_a_06241.wav,fea
studio_a_09848.wav,fea
studio_a_01310.wav,sad
studio_a_06214.wav,sur
studio_a_04943.wav,neu
studio_a_04264.wav,fea
studio_a_04598.wav,dis
studio_a_00604.wav,sad
studio_a_01391.wav,hap
studio_a_08406.wav,hap
studio_a_01741.wav,sur
studio_a_08507.wav,sad
studio_a_10138.wav,sur
studio_a_02922.wav,neu
studio_a_02107.wav,neu
studio_a_01690.wav,fea
studio_a_07408.wav,fea
studio_a_00613.wav,sur
studio_a_04974.wav,dis
studio_a_05536.wav,fea
studio_a_10020.wav,hap
studio_a_10116.wav,hap
studio_a_07636.wav,ang
studio_a_09578.wav,ang
studio_a_06756.wav,neu
studio_a_01625.wav,ang
studio_a_03635.wav,fea
studio_a_03326.wav,sad
studio_a_04349.wav,neu
studio_a_01518.wav,dis
studio_a_06409.wav,hap
studio_a_07402.wav,fea
studio_a_03304.wav,dis
studio_a_00724.wav,neu
studio_a_08625.wav,sur
studio_a_02995.wav,sad
studio_a_00138.wav,sur
studio_a_09236.wav,dis
studio_a_02118.wav,fea
studio_a_02714.wav,sur
studio_a_06198.wav,sad
studio_a_02417.wav,hap
studio_a_06842.wav,sur
studio_a_07240.wav,sad
studio_a_02669.wav,dis
studio_a_00611.wav,hap
studio_a_01523.wav,dis
studio_a_07388.wav,neu
studio_a_00835.wav,fea
studio_a_03435.wav,sur
studio_a_02518.wav,hap
studio_a_08774.wav,sur
studio_a_07466.wav,sur
studio_a_00736.wav,neu
studio_a_05325.wav,dis
studio_a_04196.wav,sad
studio_a_07128.wav,ang
studio_a_09332.wav,dis
studio_a_00272.wav,ang
studio_a_07965.wav,sad
studio_a_02428.wav,sur
studio_a_02689.wav,sad
studio_a_05081.wav,dis
studio_a_05817.wav,dis
studio_a_07182.wav,fea
studio_a_07431.wav,ang
studio_a_07314.wav,ang
studio_a_06914.wav,hap
studio_a_07730.wav,dis
studio_a_03975.wav,ang
studio_a_09152.wav,ang
studio_a_03431.wav,sur
studio_a_08999.wav,neu
studio_a_05924.wav,fea
studio_a_07612.wav,fea
studio_a_10302.wav,ang
studio_a_05875.wav,sad
studio_a_04667.wav,sad
studio_a_09483.wav,sad
studio_a_05616.wav,sur
studio_a_07073.wav,neu
studio_a_08849.wav,ang
studio_a_02748.wav,fea
studio_a_09712.wav,sur
studio_a_05314.wav,hap
studio_a_07602.wav,fea
studio_a_05724.wav,sad
studio_a_01470.wav,sur
studio_a_09131.wav,hap
studio_a_01179.wav,neu
studio_a_08725.wav,sad
studio_a_00277.wav,ang
studio_a_04840.wav,neu
studio_a_08593.wav,ang
studio_a_00672.wav,ang
studio_a_00721.wav,sur
studio_a_05207.wav,dis
studio_a_01217.wav,hap
studio_a_10043.wav,neu
studio_a_02440.wav,neu
studio_a_04347.wav,neu
studio_a_08122.wav,neu
studio_a_06118.wav,neu
studio_a_03600.wav,sad
studio_a_01007.wav,fea
studio_a_09636.wav,fea
studio_a_06992.wav,dis
studio_a_10300.wav,ang
studio_a_05278.wav,neu
studio_a_10106.wav,sad
studio_a_02338.wav,hap
studio_a_00315.wav,sad
studio_a_08543.wav,neu
studio_a_09555.wav,dis
studio_a_10225.wav,sad
studio_a_09804.wav,hap
studio_a_01973.wav,sur
studio_a_06980.wav,fea
studio_a_07594.wav,neu
studio_a_09994.wav,hap
studio_a_07071.wav,neu
studio_a_05179.wav,neu
studio_a_00136.wav,sur
studio_a_04911.wav,hap
studio_a_08908.wav,fea
studio_a_10040.wav,neu
studio_a_03261.wav,hap
studio_a_06647.wav,neu
studio_a_05601.wav,hap
studio_a_02574.wav,fea
studio_a_02746.wav,fea
studio_a_06282.wav,sad
studio_a_03961.wav,ang
studio_a_06529.wav,sur
studio_a_03371.wav,hap
studio_a_00879.wav,sad
studio_a_00918.wav,neu
studio_a_08379.wav,ang
studio_a_05308.wav,fea
studio_a_07484.wav,neu
studio_a_03401.wav,sad
studio_a_07083.wav,hap
studio_a_03080.wav,hap
studio_a_01631.wav,ang
