audio,label,gender,text
KETI_MULTIMODAL_0000000454_00.wav,neu,female,저 입 다물게 뭐라도 넣어줘라.
KETI_MULTIMODAL_0000000454_01.wav,neu,female,"내가 쟤 보는 맛에 벙친다니까. 아유 이 칙칙하고 이 늙수그레한 것들. 어휴 눈 버렸어, 어휴."
KETI_MULTIMODAL_0000000454_02.wav,neu,female,너도 늙었거든? 이 주책바가지 아줌마야?
KETI_MULTIMODAL_0000000455_00.wav,neu,female,"동혁아, 소주 한 병 더 주라."
KETI_MULTIMODAL_0000000455_01.wav,neu,male,"술 그만 마셔. 취했어, 너."
KETI_MULTIMODAL_0000000455_02.wav,hap,male,"올, 영애 취할까봐 챙기는거야?"
KETI_MULTIMODAL_0000000455_03.wav,neu,male,"챙기는게 아니라, 얘 취하면 진상돼서 그래. 늬들도 조심해라."
KETI_MULTIMODAL_0000000457_00.wav,neu,male,학생 잠깐만좀 있어. 내가 졸려서 그러는데 커피 한잔만 뜨고. 
KETI_MULTIMODAL_0000000457_01.wav,neu,male,네.
KETI_MULTIMODAL_0000000458_00.wav,neu,female,"에이 아닌것같은데? 늬들 잘 해봐. 처녀, 총각에 어? 이렇게 한 건물에서 만난것도 인연인데."
KETI_MULTIMODAL_0000000458_01.wav,fea,female,"아, 맞다, 맞다. 그리고 니네들 그 예전에 역사도 있었잖아."
KETI_MULTIMODAL_0000000458_02.wav,sad,female,응? 역사라니? 그 무슨 소리냐?
KETI_MULTIMODAL_0000000458_03.wav,neu,female,니가 조똥을 좋아해서 엄청 쫓아다녔어.
KETI_MULTIMODAL_0000000458_04.wav,hap,male,동혁이는 죽자사자 도망쳐다녔고!
KETI_MULTIMODAL_0000000458_05.wav,neu,female,야 늬들 나 기억 못한다고 지금 다 거짓말 하고 있는거지?
KETI_MULTIMODAL_0000000459_00.wav,hap,female,엄마 나가자 얼른 일어나 옷 입자 옷 입자 나가자 어?
KETI_MULTIMODAL_0000000459_01.wav,neu,female,나가자 빨리빨리. 아냐아냐 나가자
KETI_MULTIMODAL_0000000459_02.wav,hap,female,엄마 쌍문역앞에 팔보채 예술로 하는 집 생겼대 엄청 맛있대
KETI_MULTIMODAL_0000000459_03.wav,hap,female,엄마 안추워? 이유 됐다 가자 
KETI_MULTIMODAL_0000000460_00.wav,sur,female,그러는 넌? 너는 왜이렇게 일찍 가는데?
KETI_MULTIMODAL_0000000460_01.wav,neu,male,머냐? 왜 이렇게 일찍 가?
KETI_MULTIMODAL_0000000461_00.wav,neu,male,미안해요 속인건 나지 우리 와이프는 아무것도 몰랐어요
KETI_MULTIMODAL_0000000461_01.wav,neu,female,지금 뭐하자는거예요
KETI_MULTIMODAL_0000000461_02.wav,fea,male,여보 미안해. 그동안 저 결혼기념일 한 번을 못 챙겼는데 10주년도 그냥 넘기기 너무 미안해서 십년치몰아서 정말 좋은거 사주고 싶었는데 돈은 없고 어쩔 수 없이 짝퉁 사줬던거야 
KETI_MULTIMODAL_0000000461_03.wav,con,female,아무리 그래도 그렇지. 아저씨 이러면 안돼요. 딴날도 아니고 결혼 기념일에 짝퉁이 웬말이래
KETI_MULTIMODAL_0000000461_04.wav,neu,male,미안해요 미안합니다. 정말 미안합니다 예 
KETI_MULTIMODAL_0000000462_00.wav,neu,male,아이 뭔 여자가 이렇게 걸음이 빨라. 아이 신발터졌네 급한대로 이거라도 신어
KETI_MULTIMODAL_0000000462_01.wav,neu,female,됐어요 어울리지도 않게 뾰족구두는 무슨 
KETI_MULTIMODAL_0000000464_00.wav,sad,female,택이가 한가할 땐 진짜 한가해. 그때 시간 많았나보지 뭐.
KETI_MULTIMODAL_0000000464_01.wav,hap,male,그날이 국수전 결승 대국 당일이었어.
KETI_MULTIMODAL_0000000464_02.wav,con,female,미친 놈...
KETI_MULTIMODAL_0000000464_03.wav,neu,male,나? 아니지?
KETI_MULTIMODAL_0000000464_04.wav,con,female,어 최택.
KETI_MULTIMODAL_0000000464_05.wav,neu,male,미친 놈이지. 죽어도 2등은 못하는 거야. 아오 독한 새끼 진짜.
KETI_MULTIMODAL_0000000464_06.wav,ang,female,그게 뭐 독한 거야. 철딱서니가 없는 거지.
KETI_MULTIMODAL_0000000464_07.wav,hap,male,아무튼 택이 오늘 무조건 이길거다. 목표가 생겼거든.
KETI_MULTIMODAL_0000000465_00.wav,neu,male,그래.
KETI_MULTIMODAL_0000000465_01.wav,neu,male,"야, 배고프다. 밥이나 먹자."
KETI_MULTIMODAL_0000000465_02.wav,hap,male,"야, 노량진 공시생들이 먹는다는 컵밥? 야, 저거 먹자. 뭐가 맛있냐?"
KETI_MULTIMODAL_0000000465_03.wav,neu,male,야. 공시생 이꼴 컵밥. 그것도 다 미디어가 만들어낸 이미지다. 공시생이라고 죄다 컵밥만 먹는 줄 아나?
KETI_MULTIMODAL_0000000465_04.wav,neu,male,그럼 넌 평소에 뭐 먹는데?
KETI_MULTIMODAL_0000000465_05.wav,neu,male,평소에 먹는 거라. 따라와.
KETI_MULTIMODAL_0000000466_00.wav,neu,male,저 염병 아따 나도 다시 태어날르믄 엄마로 태어나야 쓰겄다 부러워서
KETI_MULTIMODAL_0000000466_01.wav,neu,male,지워줄래? 이러고 어떻게 다니냐 
KETI_MULTIMODAL_0000000470_00.wav,neu,male,신어보세요 싸게드릴게
KETI_MULTIMODAL_0000000470_01.wav,neu,male,여기요. 라부장 이거 얼른 신어. 발 언다. 
KETI_MULTIMODAL_0000000470_02.wav,neu,female,뭐하는거에요?  나 동정해요 지금? 
KETI_MULTIMODAL_0000000470_03.wav,sad,male,그게 아니라 라부장 그 남편 맘 내가 이해돼서 그래. 아깐 연기로 한 말이지만 라부장 남편 맘도 그랬을거야 그러니까 라부장도 속상한 맘 풀어. 어? 아저씨 비닐봉지 하나 주세요. 그리고 이거 저 버리지말고. 
KETI_MULTIMODAL_0000000470_04.wav,neu,female,이거 얼마에요
KETI_MULTIMODAL_0000000470_05.wav,neu,male,만원만 주세요
KETI_MULTIMODAL_0000000470_06.wav,sur,female,예? 뭐가 이렇게 비싸요
KETI_MULTIMODAL_0000000473_00.wav,hap,male,그럴까? 한 1년 여기서 포식할까? 그것도 나쁘지 않은 것 같은데!
KETI_MULTIMODAL_0000000473_01.wav,hap,male,그래. 그런 것 같다.
KETI_MULTIMODAL_0000000473_02.wav,hap,male,"아, 이 새끼. 얘 식당때문에 노량진 입성할 포스네."
KETI_MULTIMODAL_0000000473_03.wav,neu,male,"야, 뭐 이리 많이 쳐먹노, 생파하나?"
KETI_MULTIMODAL_0000000473_04.wav,ang,male,"야, 난 내 생일에도 이렇게 푸짐히 먹진 못하거든?"
KETI_MULTIMODAL_0000000473_05.wav,ang,male,오바하지 마라잉.
KETI_MULTIMODAL_0000000473_06.wav,ang,male,오바 아니야. 난 오늘 아침에도 밥에 물 말아서 총각김치랑 먹고 나왔다. 어떻게 공시생이 나보다 훨씬 잘 쳐먹고 다니냐?
KETI_MULTIMODAL_0000000473_07.wav,ang,male,"야, 야, 야, 야! 공시생 이꼴 열악한 식사. 그것도 다 미디어가 만들어낸 이미지다. 공시생이라고 죄다 지지리 궁상으로 먹고 살진 않는다."
KETI_MULTIMODAL_0000000475_00.wav,sur,male,멀어지기 싫은놈 맞냐? 완전 멀어지고 싶어서 환장한 인간같은데
KETI_MULTIMODAL_0000000475_01.wav,sur,male,그래서 죽어라 공부하기로 한거야? 빨리 합격해서 박하나쌤 남친되려고?
KETI_MULTIMODAL_0000000475_02.wav,sur,male,아 핵충격 아니 난 진짜 박하나썜 좋아할지는 상상도 못했다 
KETI_MULTIMODAL_0000000475_03.wav,sur,male,그러게 야 너는 하나썜 어디가 그렇게 좋냐?
KETI_MULTIMODAL_0000000475_04.wav,sur,male,저 정도면 확정이지? 저 자식이 채연이 좋아하는거
KETI_MULTIMODAL_0000000475_05.wav,sur,male,아 왜이래 진짜 
KETI_MULTIMODAL_0000000476_00.wav,neu,male,"여행간다고 기분좋더니, 갑자기 다 취소하고 왜이렇게 저기압이야. 삼촌! 전화 계속오는데 좀 받지?"
KETI_MULTIMODAL_0000000476_01.wav,neu,male,"어 왜, 아까 출발하는거 같던데, 왜"
KETI_MULTIMODAL_0000000476_02.wav,neu,male,뭐 그게 무슨 소리야
KETI_MULTIMODAL_0000000476_03.wav,neu,male,"그렇다고 다들 안가면 어떡해! 영애는 어쩌고, 끊어봐 내가 전화해볼"
KETI_MULTIMODAL_0000000476_04.wav,sur,male,"여행 취소됐대? 와 어쩔, 영애누나 새돼쓰"
KETI_MULTIMODAL_0000000477_00.wav,neu,female,"사고가 난건 아니고, 기름이 떨어져서요"
KETI_MULTIMODAL_0000000477_01.wav,neu,female,"운전에 집중하느라 깜박했어요, 저희 보험회사가 어디에요? 차 안에는 보험증서가 없던데"
KETI_MULTIMODAL_0000000477_02.wav,neu,female,예
KETI_MULTIMODAL_0000000477_03.wav,sur,male,예? 차가 멈췄다고요? 사고 난거에요 처형?
KETI_MULTIMODAL_0000000477_04.wav,neu,female,"지금 정확한 위치는 모르겠고요, 5km만 더가면은 양평 주유소가 있어요"
KETI_MULTIMODAL_0000000477_05.wav,sur,male,"아 그럼 양평주유소 근처네요, 아무튼 조심해서 기다리고 계시라규요"
KETI_MULTIMODAL_0000000477_06.wav,hap,male,"갓길에 차 세워놓고 있음 위험한데, 퇴근하세요?"
KETI_MULTIMODAL_0000000477_07.wav,neu,male,어 약속있어서
KETI_MULTIMODAL_0000000477_08.wav,sur,male,"저한테 보험사 번호 있으니까 제가 바로 접수할게요, 근데 위치가 어디세요 처형?"
KETI_MULTIMODAL_0000000478_00.wav,neu,male,"수환아, 차키 못봤냐?"
KETI_MULTIMODAL_0000000478_01.wav,neu,male,오늘 삼촌 디게 이상하네
KETI_MULTIMODAL_0000000478_02.wav,neu,male,여기있잖아. 코 앞에 두고 못찾아. 어디 가게?
KETI_MULTIMODAL_0000000478_03.wav,sur,male,"어, 늦을지 모르니까, 가게문 닫고 들어가 어?"
KETI_MULTIMODAL_0000000480_00.wav,hap,male,야 형은 게장집을 하면서 그 게장을 이렇게 좋아해요? 
KETI_MULTIMODAL_0000000480_01.wav,hap,male,기가 막히게 맛있어
KETI_MULTIMODAL_0000000481_00.wav,sad,female,비려서 잘 못먹는데 여긴 비리지도 않고 진짜 맛있어요 주인아저씨 짱짱맨 
KETI_MULTIMODAL_0000000481_01.wav,hap,male,야 그거 그린라이트냐
KETI_MULTIMODAL_0000000481_02.wav,neu,male,뭐야 이 형 이 형 아주 몹쓸 형이네 그냥 쟤 말버릇이야 
KETI_MULTIMODAL_0000000482_00.wav,neu,male,"누, 누나. 왤케 뛰어와요? 지각이에요? 아님 이상한 남자가 껄떡대고 쫓아와요?"
KETI_MULTIMODAL_0000000482_01.wav,hap,male,"네? 왜, 왜긴요. 이웃사촌이잖아요."
KETI_MULTIMODAL_0000000482_02.wav,con,female,아닌데? 나 아침에 못싸고 나왔더니 화장실이 너무 급해서 뛰어온건데?
KETI_MULTIMODAL_0000000482_03.wav,neu,male,"네? 아. 누나, 오늘 우리 삼촌 생일이라 파티할건데 저녁에 오실래요?"
KETI_MULTIMODAL_0000000482_04.wav,con,female,니 삼촌 생일에 날 왜?
KETI_MULTIMODAL_0000000482_05.wav,con,female,"아, 알았어, 알았어. 아 나 급해."
KETI_MULTIMODAL_0000000483_00.wav,hap,male,"아, 네. 그럼요. 다같이 오세요."
KETI_MULTIMODAL_0000000483_01.wav,neu,male,"조총무 귀빠진 날이여, 오늘?"
KETI_MULTIMODAL_0000000483_02.wav,hap,male,"어, 그럼 맛있는거 엄청 많겠네요?"
KETI_MULTIMODAL_0000000483_03.wav,neu,male,우리도 가도 되겠다. 이웃사촌이니까.
KETI_MULTIMODAL_0000000484_00.wav,neu,female,언제왔어?
KETI_MULTIMODAL_0000000484_01.wav,neu,male,지금
KETI_MULTIMODAL_0000000484_02.wav,neu,female,안 힘들어? 
KETI_MULTIMODAL_0000000484_03.wav,neu,male,괜찮아 너 안추워? 
KETI_MULTIMODAL_0000000484_04.wav,hap,female,괜찮아
KETI_MULTIMODAL_0000000484_05.wav,neu,female,아 따뜻해 내일 아빠 퇴임식이야 나 벌써 눈물나려고 해 
KETI_MULTIMODAL_0000000484_06.wav,neu,male,나도 가면 안돼? 
KETI_MULTIMODAL_0000000484_07.wav,sur,female,됐어 오지마 너 오면 괜히 시끄러워져 그리고 어짜피 가족들만 오라고 했어
KETI_MULTIMODAL_0000000484_08.wav,neu,male,알았떠 근데 나 잠깐이라도 들리면 안돼? 
KETI_MULTIMODAL_0000000484_09.wav,neu,male,알았어 그럼 그냥 뒤에서라도 
KETI_MULTIMODAL_0000000484_010.wav,hap,female,말 들어 알았지? 
KETI_MULTIMODAL_0000000485_00.wav,neu,female,미안해요
KETI_MULTIMODAL_0000000485_01.wav,neu,male, 예 수지씨 잔인한 면이 있구나 이렇게 또 걱정해주니까 우리 사이 돌수릴 수있다는 희망을 갖게 되잖아요 
KETI_MULTIMODAL_0000000485_02.wav,sad,female,대영이 때문많은 아니에요 저는 구질구질한 제 삶을 결혼을 통해 바꿔보려다 결국 가랑이가 찢어 진거에요 상우씨한테 어울리는 여자가 되려고 무리하고 자격지심 생기고 그래서 다시 무리하고 그러다보니 더 초라해졌어요 그게 너무 힘들었어요 
KETI_MULTIMODAL_0000000485_03.wav,neu,female,아후 죄송해요 으흠 제가 많이 취하신것 같고 하 힘들어 하셔서 그냥 가기가 좀 그랬어요 괜찮으세요? 
KETI_MULTIMODAL_0000000486_00.wav,neu,male,내가 수지씨를 힘들게 하는 거였네요 
KETI_MULTIMODAL_0000000486_01.wav,neu,female,아니에요 상우씨 잘못은 없어요 저는 아마 이상태로는 어떤 남자를 만나도 그랬을 거에요 
KETI_MULTIMODAL_0000000487_00.wav,neu,female,그래서 이번엔 제 삶을 저 스스로 바꾸기로 했어요 다시 소설도 쓰고 스스로에게 당당해져야 다른사람 앞에서도 당당할 수 있을 것 같아요 그동안은 나에게만 집중하고 싶어요 
KETI_MULTIMODAL_0000000488_00.wav,sur,female,알았어!
KETI_MULTIMODAL_0000000488_01.wav,fea,male,만지지마. 야 좀 좀 해봐 좀 좀.
KETI_MULTIMODAL_0000000488_02.wav,fea,female,어떡하지? 괜찮아? 괜찮아? 괜찮아? 어떡해.
KETI_MULTIMODAL_0000000488_03.wav,fea,male,다리에 쥐났다고!
KETI_MULTIMODAL_0000000488_04.wav,hap,female,야옹!
KETI_MULTIMODAL_0000000489_00.wav,hap,female,그럼 어떡하라고! 그러면 야옹!
KETI_MULTIMODAL_0000000489_01.wav,neu,female,이거 아니야?
KETI_MULTIMODAL_0000000489_02.wav,hap,female,야옹!
KETI_MULTIMODAL_0000000489_03.wav,fea,male,야. 야옹 하지 마.
KETI_MULTIMODAL_0000000489_04.wav,sur,female,알았어.
KETI_MULTIMODAL_0000000490_00.wav,neu,female,야 니들 조용히 안 해?
KETI_MULTIMODAL_0000000490_01.wav,con,female,야 너도 가니? 오늘 대회 없어? 고개 안숙여? 뒤에 하나도 안보여.
KETI_MULTIMODAL_0000000490_02.wav,neu,female,아 택이한테 왜 그래.
KETI_MULTIMODAL_0000000490_03.wav,neu,female,얼씨구 택이는 또 더럽게 아껴요 진짜.
KETI_MULTIMODAL_0000000490_04.wav,neu,male,택이 일본 대회 취소됐대요. 간만에 쉬는 거에요. 빨리 출발해요. 또 도룡이 어디로 튀면 어떡해요.
KETI_MULTIMODAL_0000000490_05.wav,neu,male,야 렛츠뮤. 난 모르겠다. 아 선우 선곡 좋다.
KETI_MULTIMODAL_0000000490_06.wav,ang,female,도룡뇽 새끼 잡히기만 해봐. 사지를 확 찢어버릴거니까.
KETI_MULTIMODAL_0000000490_07.wav,neu,male,택이한테는 그러지 마요.
KETI_MULTIMODAL_0000000490_08.wav,hap,male,그럼 이문세. 맞지?
KETI_MULTIMODAL_0000000490_09.wav,hap,female,가자 도룡뇽 잡으러. 야 너 노래 테이프 갖고 왔지? 뮤직 준비하시고 쏘세요. 렛츠 뮤직.
KETI_MULTIMODAL_0000000490_010.wav,hap,female,오 너 어떻게 알아? 제목은 제목도 알아?
KETI_MULTIMODAL_0000000491_00.wav,neu,male,립스틱이야 여수진에 얻은건데 라부장 준다는 걸 깜빡 넣고 다녔네  
KETI_MULTIMODAL_0000000491_01.wav,neu,female,뭘요?
KETI_MULTIMODAL_0000000491_02.wav,neu,female,내가 발모양이 이뻐서 그렇지 뭐 
KETI_MULTIMODAL_0000000491_03.wav,neu,male,아니긴 어이 그 신발 신었네? 만원짜리 치곤 좋네
KETI_MULTIMODAL_0000000491_04.wav,neu,female,아이? 아니 그런거 아닌데?
KETI_MULTIMODAL_0000000491_05.wav,neu,male,아이 남의 책상에서 뭘 또 가져가려고? 아이고 아이고 가져가라 가져가
KETI_MULTIMODAL_0000000492_00.wav,neu,male,제가
KETI_MULTIMODAL_0000000492_01.wav,neu,male,제 집이지만 주의하겠습니다
KETI_MULTIMODAL_0000000492_02.wav,neu,male,아유 진짜 그랬으면 창문을 열어 놓던가 뭘 뿌리던가 했어야지 나 냄새 나는 화장실 소름끼치게 싫어하는거 몰라?    
KETI_MULTIMODAL_0000000492_03.wav,neu,male,전 아닌데요?  
KETI_MULTIMODAL_0000000492_04.wav,sur,male,짜증낸다고 안 깨워? 일어날때까지 깨워야 될 거 아니야 그리고 아침에 누가 똥 쌌어?
KETI_MULTIMODAL_0000000492_05.wav,neu,male,아니요 저 깨웠는데 깨우지 말라고 짜증 내셔서
KETI_MULTIMODAL_0000000492_06.wav,neu,male,윤과장 뭐야? 중국에 전화 할 일 있다고 일찍 깨워 달랬더니 왜 안 깨웠어?
KETI_MULTIMODAL_0000000493_00.wav,neu,female,난 다 그럴만한 이유가 있었던거고    
KETI_MULTIMODAL_0000000493_01.wav,con,male,핸드폰 액정 고쳐줘 자전거 찾아줘 어제는 LP판 플레이어도 없는 사람한테 조용필 LP판도 억지로 두장이나 팔아놓고서 윤과장님을 호구로 보는거잖아요 상호구
KETI_MULTIMODAL_0000000493_02.wav,con,female,뭐?
KETI_MULTIMODAL_0000000493_03.wav,neu,male,그 이사람 저사람 중에 최고는 라부장님이거든요?
KETI_MULTIMODAL_0000000493_04.wav,dis,female,어유 저렇게 사람이 물러 터졌으니 맨날 이사람 저사람한테 당하기만 하지
KETI_MULTIMODAL_0000000493_05.wav,neu,male,아 그런 말을 어떻게 대놓고 하냐? 뭐 하루 이틀 일도 아니고
KETI_MULTIMODAL_0000000493_06.wav,neu,female,윤과장님 이전무님한테 뭐라고 한 마디 따끔하게 얘기해요 상전노릇 넣어두라고
KETI_MULTIMODAL_0000000493_07.wav,sur,male,그러니까 아이 자기가 집에서도 직장 상산줄 안다니까?
KETI_MULTIMODAL_0000000493_08.wav,neu,female,아닌데? 이기적인건 전무님인데
KETI_MULTIMODAL_0000000494_00.wav,neu,female,아니요? 째려보긴요 그냥 눈이 아파서 안구 운동 한거예요
KETI_MULTIMODAL_0000000494_01.wav,neu,male,왜? 나 왜 째려봐?
KETI_MULTIMODAL_0000000495_00.wav,hap,female,저 좋아하시져 좋아하는거 맞죠 좋아하는거 나 다아는데 
KETI_MULTIMODAL_0000000495_01.wav,neu,male,나 노그래씨 안좋아합니다 아 안좋아한다구여 노그래씨  내가 노그래 따위를 좋아할리가 없잔아  난 노그래씨 안좋아합니다 
KETI_MULTIMODAL_0000000496_00.wav,neu,female,무슨일이세요 진교수님이 여길 어떻게 
KETI_MULTIMODAL_0000000496_01.wav,sur,female,무슨말씀을 하는지 모르겠네요
KETI_MULTIMODAL_0000000496_02.wav,neu,male,나 진정석이야 진정석 근데 내가 퀄리티 떨어지는 노그래따위 자꾸 생각나게 만들었잖아  자꾸 머릿속에서 떠나지 않게 만들었잖아! 사과하라고 얼
KETI_MULTIMODAL_0000000496_03.wav,neu,female,네? 뭘요 
KETI_MULTIMODAL_0000000496_04.wav,neu,male,사과해 사과하라고 얼른
KETI_MULTIMODAL_0000000497_00.wav,sur,female,"아, 라부장님, 지금 들어오시면 어떡해요."
KETI_MULTIMODAL_0000000497_01.wav,neu,female,"응, 잘 나왔네, 이렇게 뽑으면 되겠다."
KETI_MULTIMODAL_0000000497_02.wav,hap,male,"근데, 사무실 괜찮아요? 아까 혁규씨가 난리쳐서 정신 하나도 없었잖아요."
KETI_MULTIMODAL_0000000497_03.wav,ang,female,아닌데. 내가 더 정신없는데. 할 일 태산인데 지금까지 나가서 안들어오는 라부장님때문에.
KETI_MULTIMODAL_0000000497_04.wav,neu,male,네? 아직도요? 아니 전화받고 나간지가 언젠데.
KETI_MULTIMODAL_0000000497_05.wav,neu,female,스잘. 수민씨도 여깄었네.
KETI_MULTIMODAL_0000000500_00.wav,neu,male,"야, 안 쓰던 머릴 써서 그런가 완전 졸린데 커피 한 잔 하러가자. "
KETI_MULTIMODAL_0000000500_01.wav,neu,male,기범이한테 못 들었냐? 나 합격할 때까진 니들이랑 안 어울릴거야.
KETI_MULTIMODAL_0000000500_02.wav,neu,male,그 자세한 건 기범이한테 들어라. 
KETI_MULTIMODAL_0000000501_00.wav,neu,male,야 자는척하지말고 내려
KETI_MULTIMODAL_0000000501_01.wav,neu,female,어 자는척은 무슨 어 추운데서 엄청 떨었더니 되게 피곤하네 근데 여기 어디냐
KETI_MULTIMODAL_0000000502_00.wav,neu,male,니 생각만 하냐? 내가 배고파서 그래
KETI_MULTIMODAL_0000000502_01.wav,sur,female,나 안먹어도 되는데
KETI_MULTIMODAL_0000000503_00.wav,neu,male,지금 당장 뭐 어쩌라는거 아냐 내 마음 이렇다는 거 알고나 있으라고 그러니까 피하고 어색해하고 그러지마 그냥 하던대로 해
KETI_MULTIMODAL_0000000503_01.wav,neu,male,그정도야? 그렇게 부담스러워?
KETI_MULTIMODAL_0000000503_02.wav,neu,female,어 무지
KETI_MULTIMODAL_0000000503_03.wav,neu,female,아 진짜
KETI_MULTIMODAL_0000000503_04.wav,neu,female,야 어떻게 들은 걸 못 들은 걸로 해 차라리 없던 일로 하자
KETI_MULTIMODAL_0000000503_05.wav,neu,male,그건 안돼 난 내 감정 속이고 그딴거 못하니까 그냥 네가 못들은걸로 해
KETI_MULTIMODAL_0000000503_06.wav,neu,male,따뜻하게 국물이라도 먹어
KETI_MULTIMODAL_0000000503_07.wav,neu,female,그래
KETI_MULTIMODAL_0000000503_08.wav,neu,male,야 내가 너 좋아한다는게 그렇게 불편하냐? 자는척에 같이 밥도 못 먹을 만큼?
KETI_MULTIMODAL_0000000503_09.wav,neu,female,그게 아니라 니가 너무 훅 들어오니까 그러지 야 솔직히 말이 되냐? 너 나 똥싸는 것도 다 보고 연애하면서 박터지게 싸우다가 깨지는 꼴도 보고 오만진상부리는 꼴 다 봤으면서 대체 왜 이러는데?
KETI_MULTIMODAL_0000000503_010.wav,neu,male,좋아하는데 왜가 어딨어? 좋으니까 좋은거지
KETI_MULTIMODAL_0000000503_011.wav,sur,female,아 나 미치겠네
KETI_MULTIMODAL_0000000504_00.wav,neu,male,아 예 필요한거 있으시면 말씀하세요
KETI_MULTIMODAL_0000000504_01.wav,neu,male,키즈카폐 일은 윤과장이 좀 도와줘
KETI_MULTIMODAL_0000000505_00.wav,neu,female,제가 지금 중국어 공부 하고 있는데 
KETI_MULTIMODAL_0000000506_00.wav,neu,male,누나는 빌었어요 소원?
KETI_MULTIMODAL_0000000506_01.wav,sad,female,우리 헤어지게 해달라고
KETI_MULTIMODAL_0000000506_02.wav,ang,female,어 나도 빌었어
KETI_MULTIMODAL_0000000506_03.wav,hap,male,뭐요?
KETI_MULTIMODAL_0000000509_00.wav,neu,male,"죄송한데, 저 오늘 못갈 것 같아요. 급하게 갈데가 생겨서요"
KETI_MULTIMODAL_0000000509_01.wav,neu,male,"팔당대교면, 양평가는 길인데. 여보세요?"
KETI_MULTIMODAL_0000000509_02.wav,sad,male,네?
KETI_MULTIMODAL_0000000510_00.wav,neu,male,있어봐
KETI_MULTIMODAL_0000000510_01.wav,neu,male,저기 덕선아 아빠도 덕선이 한테 뭐하나 줄것이 있는디 
KETI_MULTIMODAL_0000000510_02.wav,neu,female,뭐?
KETI_MULTIMODAL_0000000514_00.wav,neu,male,오우 씨!
KETI_MULTIMODAL_0000000514_01.wav,neu,male,야 늦었어.
KETI_MULTIMODAL_0000000514_02.wav,hap,male,알았어.
KETI_MULTIMODAL_0000000514_03.wav,neu,male,길 잘찾아와라. 또 엉뚱한데서 헤매지말고.
KETI_MULTIMODAL_0000000514_04.wav,neu,male,일찍 끝나면 갈게.
KETI_MULTIMODAL_0000000514_05.wav,neu,male,너 올수있어? 오늘도 대국있지않아?
KETI_MULTIMODAL_0000000514_06.wav,neu,male,니들 저녁에 알지? 또치경양식. 안나오기만해 한놈이라도. 다같이 죽는거야 진짜.
KETI_MULTIMODAL_0000000514_07.wav,hap,male,어 알았어.
KETI_MULTIMODAL_0000000514_08.wav,neu,female,수연이야!
KETI_MULTIMODAL_0000000514_09.wav,hap,male,덕선아 안녕?
KETI_MULTIMODAL_0000000514_010.wav,hap,male,이게 같은동네에 한 20년을 살다보면은 이런 텔레파시가.
KETI_MULTIMODAL_0000000514_011.wav,neu,male,학교가냐?
KETI_MULTIMODAL_0000000514_012.wav,hap,male,아이고 어떻게 이런 우연이? 이게 동시에 다 같이 나오기는 정말 1년에 몇번 없는 일인데. 이제 최사범님만 나오시면.
KETI_MULTIMODAL_0000000515_00.wav,hap,male,어이 둘 다 욕같네요
KETI_MULTIMODAL_0000000515_01.wav,hap,male,그러게요
KETI_MULTIMODAL_0000000516_00.wav,neu,male,아 아닌데?
KETI_MULTIMODAL_0000000516_01.wav,neu,female,아 전 둘이 너무 비슷해서. 고맙습니다
KETI_MULTIMODAL_0000000516_02.wav,neu,female,아 전무님. 그럼 아닌데?는 중국어로 어떻게 읽고 써요? 
KETI_MULTIMODAL_0000000517_00.wav,neu,male,아 나 미팅있는데 깜박했네 미팅갔다올게
KETI_MULTIMODAL_0000000517_01.wav,neu,female,다녀오세요
KETI_MULTIMODAL_0000000518_00.wav,neu,male,내일로 미뤄졌어.
KETI_MULTIMODAL_0000000518_01.wav,sur,male,으음! 닭다리 내꺼여. 가슴살이나 먹드라고.
KETI_MULTIMODAL_0000000518_02.wav,neu,male,아니 근데 전무님은 약속 있다고 하시더니 어떻게 오셨어요?
KETI_MULTIMODAL_0000000519_00.wav,sur,male,나도 담배나 한대 펴야겠다 아 내 라이터 어디갔지?
KETI_MULTIMODAL_0000000519_01.wav,hap,female,수민씨 그건 뭐야? 순살이야?
KETI_MULTIMODAL_0000000519_02.wav,con,male,또 또 똥맥?
KETI_MULTIMODAL_0000000519_03.wav,neu,male,아이~ 아이 지금까지 끈적거려 죽겠네.
KETI_MULTIMODAL_0000000519_04.wav,neu,female,아닌데? 똥집인데요? 저는 치맥보다 똥맥을 좋아해서요.
KETI_MULTIMODAL_0000000519_05.wav,hap,male,아까 햄버거 먹다 콜라 쏟은거? 가만보면 윤과장 참 조심성 없어. 잘 쏟고 잘 묻히고 은근히 막손이라니까?
KETI_MULTIMODAL_0000000519_06.wav,neu,male,예 저는 따드리려고 밖에 한게 없는데 죄송하네요. 화장실 좀 다녀올게요.
KETI_MULTIMODAL_0000000520_00.wav,sur,male,오우 괜찮아?
KETI_MULTIMODAL_0000000520_01.wav,hap,female,전무님 라이타 안가져가셨어요.
KETI_MULTIMODAL_0000000520_02.wav,hap,male,어 고마워! 안그래도 찾았는데.
KETI_MULTIMODAL_0000000520_03.wav,neu,male,아 예 전무님 저도 담배하나 주세요.
KETI_MULTIMODAL_0000000520_04.wav,hap,male,응
KETI_MULTIMODAL_0000000520_05.wav,neu,male,예. 악 뜨거워!
KETI_MULTIMODAL_0000000521_00.wav,hap,male,윤과장 괜찮아? 아 이게 왜 불이 제일 세게 돼있었냐?
