audio,7 emotion label,34 multi emotion label,7 ox,top 1 ox,top 3 ox,top 5 ox,7 emotion,7 prob,top 1 emotion,top 1 prob,top 3 emotion,top 3 prob,top 5 emotion,top 5 prob,top 1 ox (mapping 7),top 1 emotion (mapping 7),top 3 ox (mapping 7),top 3 emotion (mapping 7),top 5 ox (mapping 7),top 5 emotion (mapping 7)
studio_a_02674.wav,싫음,중립,O,X,O,O,0.3550577759742737,싫음,싫음,0.3257,싫음 짜증남 중립,0.3257 0.2197 0.1641,싫음 짜증남 당황 놀람 중립,0.3257 0.2197 0.0778 0.0770 0.1641,O,싫음,O,싫음 중립,O,싫음 두려움 놀람 중립
studio_a_06151.wav,싫음,싫음 미워함 짜증남,X,X,X,X,0.6035658717155457,행복,즐거움,0.1290,기쁨 즐거움 중립,0.1274 0.1290 0.1134,행복 기쁨 즐거움 만족 중립,0.0895 0.1274 0.1290 0.0949 0.1134,X,행복,X,행복 중립,X,행복 중립
studio_a_02493.wav,싫음,싫음 짜증남,X,O,O,O,0.4534083604812622,분노,싫음,0.4301,분노 싫음 짜증남,0.0951 0.4301 0.3706,분노 싫음 짜증남 불안 당황,0.0951 0.4301 0.3706 0.0133 0.0219,O,싫음,O,분노 싫음,O,분노 싫음 두려움
studio_a_06564.wav,싫음,싫음,X,X,O,O,0.2756621539592743,슬픔,중립,0.1838,싫음 당황 중립,0.1379 0.1810 0.1838,싫음 짜증남 당황 놀람 중립,0.1379 0.0850 0.1810 0.1110 0.1838,X,중립,O,싫음 두려움 중립,O,싫음 두려움 놀람 중립
studio_a_10289.wav,싫음,싫음 짜증남,O,O,O,O,0.8343734741210938,싫음,싫음,0.3100,싫음 짜증남 중립,0.3100 0.1744 0.1230,싫음 짜증남 슬픔 안타까움 중립,0.3100 0.1744 0.0881 0.0893 0.1230,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_08258.wav,싫음,싫음,O,X,O,O,0.6084102392196655,싫음,중립,0.2567,싫음 당황 중립,0.1948 0.1369 0.2567,싫음 짜증남 당황 놀람 중립,0.1948 0.1125 0.1369 0.0745 0.2567,X,중립,O,싫음 두려움 중립,O,싫음 두려움 놀람 중립
studio_a_07928.wav,싫음,싫음,X,O,O,O,0.30354809761047363,중립,싫음,0.4007,싫음 짜증남 중립,0.4007 0.2224 0.1593,분노 싫음 짜증남 안타까움 중립,0.0351 0.4007 0.2224 0.0425 0.1593,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_00657.wav,싫음,싫음 짜증남,O,X,O,O,0.4818112850189209,싫음,당황,0.2449,싫음 당황 놀람,0.1805 0.2449 0.1686,싫음 짜증남 불안 당황 놀람,0.1805 0.1315 0.0619 0.2449 0.1686,X,두려움,O,싫음 두려움 놀람,O,싫음 두려움 놀람
studio_a_03146.wav,싫음,중립,O,X,O,O,0.6186793446540833,싫음,싫음,0.3724,싫음 짜증남 중립,0.3724 0.2074 0.1938,분노 싫음 짜증남 안타까움 중립,0.0312 0.3724 0.2074 0.0462 0.1938,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_00047.wav,싫음,분노 싫음 짜증남,X,O,O,O,0.40204039216041565,두려움,싫음,0.3360,분노 싫음 짜증남,0.0725 0.3360 0.2528,분노 싫음 짜증남 슬픔 안타까움,0.0725 0.3360 0.2528 0.0522 0.0548,O,싫음,O,분노 싫음,O,분노 싫음 슬픔
studio_a_04872.wav,싫음,싫음 짜증남 창피함,X,O,O,O,0.451904833316803,놀람,싫음,0.3609,싫음 짜증남 안타까움,0.3609 0.2408 0.0554,싫음 짜증남 당황 슬픔 안타까움,0.3609 0.2408 0.0474 0.0535 0.0554,O,싫음,O,싫음 슬픔,O,싫음 두려움 슬픔
studio_a_10080.wav,싫음,싫음 짜증남,X,O,O,O,0.47406822443008423,분노,싫음,0.5093,분노 싫음 짜증남,0.0534 0.5093 0.3481,분노 싫음 짜증남 당황 중립,0.0534 0.5093 0.3481 0.0109 0.0310,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_05817.wav,싫음,싫음,O,O,O,O,0.8211500644683838,싫음,싫음,0.3573,싫음 짜증남 중립,0.3573 0.1897 0.2472,싫음 짜증남 슬픔 안타까움 중립,0.3573 0.1897 0.0337 0.0481 0.2472,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_04171.wav,싫음,싫음 짜증남,O,O,O,O,0.9271570444107056,싫음,싫음,0.4794,싫음 짜증남 중립,0.4794 0.2795 0.1237,분노 싫음 짜증남 안타까움 중립,0.0343 0.4794 0.2795 0.0192 0.1237,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_01933.wav,싫음,중립,X,X,O,O,0.4674536883831024,중립,싫음,0.4145,싫음 짜증남 중립,0.4145 0.2264 0.2331,분노 싫음 짜증남 안타까움 중립,0.0337 0.4145 0.2264 0.0197 0.2331,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_09558.wav,싫음,싫음 짜증남,X,X,O,O,0.510960042476654,중립,중립,0.6349,싫음 짜증남 중립,0.1469 0.0628 0.6349,싫음 짜증남 만족 안타까움 중립,0.1469 0.0628 0.0170 0.0275 0.6349,X,중립,O,싫음 중립,O,싫음 행복 슬픔 중립
studio_a_04467.wav,싫음,중립,X,O,O,O,0.6525835394859314,중립,중립,0.6583,싫음 짜증남 중립,0.1192 0.0510 0.6583,싫음 짜증남 슬픔 안타까움 중립,0.1192 0.0510 0.0229 0.0360 0.6583,X,중립,O,싫음 중립,O,싫음 슬픔 중립
studio_a_01615.wav,싫음,싫음 미워함 짜증남,O,O,O,O,0.8587541580200195,싫음,싫음,0.4451,분노 싫음 짜증남,0.0506 0.4451 0.2990,분노 싫음 짜증남 안타까움 중립,0.0506 0.4451 0.2990 0.0300 0.0444,O,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
studio_a_08363.wav,싫음,괴로움,X,X,X,X,0.8797078132629395,놀람,싫음,0.3132,싫음 짜증남 당황,0.3132 0.2413 0.1142,분노 싫음 짜증남 당황 놀람,0.0660 0.3132 0.2413 0.1142 0.0516,O,싫음,O,싫음 두려움,O,분노 싫음 두려움 놀람
studio_a_05677.wav,싫음,싫음,X,X,O,O,0.428847074508667,두려움,중립,0.2376,싫음 짜증남 중립,0.2327 0.1393 0.2376,싫음 짜증남 불안 안타까움 중립,0.2327 0.1393 0.0575 0.0620 0.2376,X,중립,O,싫음 중립,O,싫음 두려움 슬픔 중립
studio_a_08679.wav,싫음,실망,X,X,X,X,0.5630499720573425,두려움,싫음,0.3829,분노 싫음 짜증남,0.0754 0.3829 0.2944,분노 싫음 짜증남 불안 당황,0.0754 0.3829 0.2944 0.0333 0.0430,O,싫음,O,분노 싫음,O,분노 싫음 두려움
studio_a_09444.wav,싫음,싫음 짜증남,O,O,O,O,0.5788760781288147,싫음,싫음,0.4380,싫음 짜증남 중립,0.4380 0.2445 0.1204,분노 싫음 짜증남 안타까움 중립,0.0342 0.4380 0.2445 0.0412 0.1204,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_03729.wav,싫음,싫음 짜증남 실망,X,O,O,O,0.508875846862793,두려움,싫음,0.4061,분노 싫음 짜증남,0.0683 0.4061 0.3028,분노 싫음 짜증남 당황 중립,0.0683 0.4061 0.3028 0.0440 0.0467,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_05082.wav,싫음,짜증남,O,X,O,O,0.35613763332366943,싫음,싫음,0.3357,분노 싫음 짜증남,0.0847 0.3357 0.2578,분노 싫음 짜증남 당황 중립,0.0847 0.3357 0.2578 0.0361 0.0692,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_08698.wav,싫음,중립,O,X,X,O,0.7322613596916199,싫음,싫음,0.4177,싫음 짜증남 안타까움,0.4177 0.2542 0.0591,싫음 짜증남 슬픔 안타까움 중립,0.4177 0.2542 0.0576 0.0591 0.0560,O,싫음,O,싫음 슬픔,O,싫음 슬픔 중립
studio_a_04060.wav,싫음,싫음 짜증남,O,O,O,O,0.43119126558303833,싫음,싫음,0.3253,싫음 짜증남 중립,0.3253 0.2003 0.1288,싫음 짜증남 슬픔 안타까움 중립,0.3253 0.2003 0.0565 0.0694 0.1288,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_01392.wav,싫음,중립,X,X,O,O,0.6702693104743958,두려움,싫음,0.4394,싫음 짜증남 중립,0.4394 0.2807 0.1015,분노 싫음 짜증남 당황 중립,0.0499 0.4394 0.2807 0.0269 0.1015,O,싫음,O,싫음 중립,O,분노 싫음 두려움 중립
studio_a_04738.wav,싫음,중립,X,X,O,O,0.8021465539932251,슬픔,싫음,0.2669,싫음 짜증남 중립,0.2669 0.1248 0.2258,싫음 짜증남 슬픔 안타까움 중립,0.2669 0.1248 0.1030 0.1058 0.2258,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_07200.wav,싫음,싫음 짜증남,X,X,O,O,0.6707174181938171,슬픔,중립,0.3645,싫음 안타까움 중립,0.1583 0.1059 0.3645,싫음 짜증남 슬픔 안타까움 중립,0.1583 0.0729 0.0989 0.1059 0.3645,X,중립,O,싫음 슬픔 중립,O,싫음 슬픔 중립
studio_a_06999.wav,싫음,싫음,O,O,O,O,0.6607133150100708,싫음,싫음,0.4393,분노 싫음 짜증남,0.0648 0.4393 0.3067,분노 싫음 짜증남 안타까움 중립,0.0648 0.4393 0.3067 0.0312 0.0483,O,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
studio_a_02676.wav,싫음,싫음 짜증남,O,O,O,O,0.6325211524963379,싫음,싫음,0.2893,싫음 짜증남 중립,0.2893 0.1714 0.2759,싫음 짜증남 당황 놀람 중립,0.2893 0.1714 0.0786 0.0523 0.2759,O,싫음,O,싫음 중립,O,싫음 두려움 놀람 중립
studio_a_04590.wav,싫음,슬픔 안타까움 괴로움,O,X,X,O,0.5275909304618835,싫음,싫음,0.4366,분노 싫음 짜증남,0.0701 0.4366 0.3377,분노 싫음 짜증남 안타까움 중립,0.0701 0.4366 0.3377 0.0239 0.0244,O,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
studio_a_07312.wav,싫음,분노 싫음 짜증남,O,O,O,O,0.9437814354896545,싫음,싫음,0.4739,싫음 짜증남 중립,0.4739 0.2556 0.1282,분노 싫음 짜증남 안타까움 중립,0.0298 0.4739 0.2556 0.0315 0.1282,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_08696.wav,싫음,중립,X,X,X,X,0.30531442165374756,분노,싫음,0.4037,분노 싫음 짜증남,0.0626 0.4037 0.2937,분노 싫음 짜증남 슬픔 안타까움,0.0626 0.4037 0.2937 0.0428 0.0448,O,싫음,O,분노 싫음,O,분노 싫음 슬픔
studio_a_03204.wav,싫음,안타까움,X,X,X,O,0.4125064015388489,두려움,싫음,0.3292,싫음 짜증남 중립,0.3292 0.1682 0.2779,싫음 짜증남 슬픔 안타까움 중립,0.3292 0.1682 0.0362 0.0503 0.2779,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_04874.wav,싫음,싫음 짜증남,O,O,O,O,0.4386008083820343,싫음,싫음,0.3446,싫음 짜증남 중립,0.3446 0.1871 0.1994,싫음 짜증남 슬픔 안타까움 중립,0.3446 0.1871 0.0418 0.0542 0.1994,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_03733.wav,싫음,중립,O,X,O,O,0.5817035436630249,싫음,싫음,0.4005,싫음 짜증남 중립,0.4005 0.2538 0.1025,분노 싫음 짜증남 안타까움 중립,0.0398 0.4005 0.2538 0.0462 0.1025,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_00243.wav,싫음,싫음 안타까움,X,O,O,O,0.4964795708656311,분노,싫음,0.3775,분노 싫음 짜증남,0.1316 0.3775 0.3241,분노 싫음 짜증남 당황 놀람,0.1316 0.3775 0.3241 0.0409 0.0315,O,싫음,O,분노 싫음,O,분노 싫음 두려움 놀람
studio_a_03936.wav,싫음,싫음 미워함 짜증남,O,O,O,O,0.39760467410087585,싫음,싫음,0.4717,분노 싫음 짜증남,0.0907 0.4717 0.3635,분노 싫음 짜증남 당황 중립,0.0907 0.4717 0.3635 0.0122 0.0190,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_03652.wav,싫음,싫음 미워함,O,O,O,O,0.5265666246414185,싫음,싫음,0.4126,분노 싫음 짜증남,0.0577 0.4126 0.2881,분노 싫음 짜증남 슬픔 안타까움,0.0577 0.4126 0.2881 0.0338 0.0383,O,싫음,O,분노 싫음,O,분노 싫음 슬픔
studio_a_06879.wav,싫음,싫음 안타까움,X,O,O,O,0.504458487033844,분노,싫음,0.4795,분노 싫음 짜증남,0.0760 0.4795 0.3400,분노 싫음 짜증남 안타까움 중립,0.0760 0.4795 0.3400 0.0165 0.0253,O,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
studio_a_02139.wav,싫음,싫음 짜증남,O,O,O,O,0.7871676683425903,싫음,싫음,0.4866,분노 싫음 짜증남,0.0555 0.4866 0.3312,분노 싫음 짜증남 당황 중립,0.0555 0.4866 0.3312 0.0154 0.0478,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_00844.wav,싫음,중립,X,X,O,O,0.35247334837913513,두려움,싫음,0.4352,싫음 짜증남 중립,0.4352 0.2859 0.0873,분노 싫음 짜증남 당황 중립,0.0558 0.4352 0.2859 0.0250 0.0873,O,싫음,O,싫음 중립,O,분노 싫음 두려움 중립
studio_a_09233.wav,싫음,싫음,X,O,O,O,0.6669360995292664,슬픔,싫음,0.3374,싫음 짜증남 중립,0.3374 0.1719 0.2252,싫음 짜증남 슬픔 안타까움 중립,0.3374 0.1719 0.0436 0.0578 0.2252,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_06884.wav,싫음,불안,O,X,X,X,0.4695192873477936,싫음,중립,0.3452,싫음 짜증남 중립,0.2200 0.1108 0.3452,싫음 짜증남 슬픔 안타까움 중립,0.2200 0.1108 0.0661 0.0780 0.3452,X,중립,O,싫음 중립,O,싫음 슬픔 중립
studio_a_03050.wav,싫음,싫음 짜증남,X,X,O,O,0.5361818671226501,중립,중립,0.3601,싫음 짜증남 중립,0.2908 0.1647 0.3601,분노 싫음 짜증남 당황 중립,0.0293 0.2908 0.1647 0.0244 0.3601,X,중립,O,싫음 중립,O,분노 싫음 두려움 중립
studio_a_03474.wav,싫음,싫음 괴로움,X,O,O,O,0.5340331196784973,두려움,싫음,0.4593,싫음 짜증남 중립,0.4593 0.2859 0.0592,분노 싫음 짜증남 안타까움 중립,0.0537 0.4593 0.2859 0.0313 0.0592,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_07310.wav,싫음,싫음 짜증남,X,O,O,O,0.29241853952407837,놀람,싫음,0.4019,분노 싫음 짜증남,0.0845 0.4019 0.3111,분노 싫음 짜증남 당황 안타까움,0.0845 0.4019 0.3111 0.0245 0.0279,O,싫음,O,분노 싫음,O,분노 싫음 두려움 슬픔
studio_a_09754.wav,싫음,중립,X,X,X,X,0.7210337519645691,두려움,싫음,0.3420,분노 싫음 짜증남,0.0916 0.3420 0.2751,분노 싫음 짜증남 당황 놀람,0.0916 0.3420 0.2751 0.0678 0.0393,O,싫음,O,분노 싫음,O,분노 싫음 두려움 놀람
studio_a_00571.wav,싫음,싫음 미워함 짜증남,X,O,O,O,0.7956271171569824,슬픔,싫음,0.4002,싫음 짜증남 중립,0.4002 0.1994 0.1969,싫음 짜증남 슬픔 안타까움 중립,0.4002 0.1994 0.0352 0.0486 0.1969,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_06476.wav,싫음,중립,O,O,O,O,0.6091711521148682,싫음,중립,0.3644,싫음 짜증남 중립,0.3180 0.1562 0.3644,싫음 짜증남 슬픔 안타까움 중립,0.3180 0.1562 0.0211 0.0349 0.3644,X,중립,O,싫음 중립,O,싫음 슬픔 중립
studio_a_05076.wav,싫음,분노 싫음 미워함 짜증남,X,O,O,O,0.5274537205696106,슬픔,싫음,0.3384,싫음 짜증남 안타까움,0.3384 0.2203 0.0709,분노 싫음 짜증남 슬픔 안타까움,0.0448 0.3384 0.2203 0.0705 0.0709,O,싫음,O,싫음 슬픔,O,분노 싫음 슬픔
studio_a_09966.wav,싫음,분노 싫음 미워함 짜증남,O,O,O,O,0.6489737629890442,싫음,싫음,0.2370,싫음 짜증남 슬픔,0.2370 0.1687 0.1195,싫음 짜증남 슬픔 안타까움 괴로움,0.2370 0.1687 0.1195 0.1003 0.0617,O,싫음,O,싫음 슬픔,O,싫음 슬픔
studio_a_03383.wav,싫음,싫음,X,O,O,O,0.31977322697639465,분노,싫음,0.3186,싫음 짜증남 중립,0.3186 0.2047 0.2085,싫음 짜증남 당황 놀람 중립,0.3186 0.2047 0.0727 0.0563 0.2085,O,싫음,O,싫음 중립,O,싫음 두려움 놀람 중립
studio_a_01522.wav,싫음,분노 싫음 짜증남,O,O,O,O,0.6701497435569763,싫음,싫음,0.3386,싫음 짜증남 중립,0.3386 0.2119 0.1685,싫음 짜증남 불안 당황 중립,0.3386 0.2119 0.0411 0.0570 0.1685,O,싫음,O,싫음 중립,O,싫음 두려움 중립
studio_a_02958.wav,싫음,싫음 짜증남,X,O,O,O,0.5954424738883972,슬픔,싫음,0.2937,싫음 짜증남 중립,0.2937 0.1594 0.1129,싫음 짜증남 슬픔 안타까움 중립,0.2937 0.1594 0.1105 0.1056 0.1129,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_10082.wav,싫음,분노 싫음 짜증남,O,O,O,O,0.6057963967323303,싫음,싫음,0.4790,분노 싫음 짜증남,0.0735 0.4790 0.3585,분노 싫음 짜증남 안타까움 중립,0.0735 0.4790 0.3585 0.0097 0.0270,O,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
studio_a_02586.wav,싫음,싫음 짜증남 두려움 불안,O,O,O,O,0.7894068360328674,싫음,싫음,0.4267,싫음 짜증남 중립,0.4267 0.2269 0.1947,분노 싫음 짜증남 안타까움 중립,0.0259 0.4267 0.2269 0.0317 0.1947,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_09345.wav,싫음,억울함 싫음 짜증남,O,O,O,O,0.567471444606781,싫음,싫음,0.4656,분노 싫음 짜증남,0.0709 0.4656 0.3295,분노 싫음 짜증남 안타까움 중립,0.0709 0.4656 0.3295 0.0191 0.0305,O,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
studio_a_00245.wav,싫음,싫음 짜증남,O,O,O,O,0.4746190011501312,싫음,싫음,0.4114,분노 싫음 짜증남,0.0804 0.4114 0.3126,분노 싫음 짜증남 당황 중립,0.0804 0.4114 0.3126 0.0209 0.0596,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_05948.wav,싫음,싫음,X,X,O,O,0.6286785006523132,놀람,놀람,0.2219,싫음 당황 놀람,0.1933 0.1972 0.2219,싫음 짜증남 당황 놀람 중립,0.1933 0.1393 0.1972 0.2219 0.0879,X,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
studio_a_01708.wav,싫음,중립,O,X,X,O,0.705668568611145,싫음,싫음,0.4554,분노 싫음 짜증남,0.0667 0.4554 0.3301,분노 싫음 짜증남 안타까움 중립,0.0667 0.4554 0.3301 0.0163 0.0473,O,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
studio_a_03295.wav,싫음,중립,O,X,O,O,0.6156470775604248,싫음,싫음,0.4244,싫음 짜증남 중립,0.4244 0.2593 0.1682,분노 싫음 짜증남 안타까움 중립,0.0510 0.4244 0.2593 0.0142 0.1682,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_09032.wav,싫음,싫음 짜증남,O,O,O,O,0.682547390460968,싫음,싫음,0.4843,분노 싫음 짜증남,0.0673 0.4843 0.3528,분노 싫음 짜증남 안타까움 중립,0.0673 0.4843 0.3528 0.0137 0.0254,O,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
studio_a_03646.wav,싫음,싫음 짜증남,X,X,O,O,0.6122739315032959,슬픔,슬픔,0.1779,싫음 슬픔 안타까움,0.1511 0.1779 0.1483,싫음 짜증남 슬픔 안타까움 중립,0.1511 0.0838 0.1779 0.1483 0.0954,X,슬픔,O,싫음 슬픔,O,싫음 슬픔 중립
studio_a_09018.wav,싫음,싫음 짜증남,X,O,O,O,0.550441324710846,분노,싫음,0.4730,싫음 짜증남 중립,0.4730 0.3123 0.0563,분노 싫음 짜증남 안타까움 중립,0.0556 0.4730 0.3123 0.0194 0.0563,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_03830.wav,싫음,싫음 짜증남,O,O,O,O,0.5275999903678894,싫음,싫음,0.4641,분노 싫음 짜증남,0.0726 0.4641 0.3297,분노 싫음 짜증남 당황 중립,0.0726 0.4641 0.3297 0.0170 0.0659,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_05426.wav,싫음,중립,O,X,X,O,0.5238641500473022,싫음,싫음,0.3562,싫음 짜증남 슬픔,0.3562 0.2065 0.0966,싫음 짜증남 슬픔 안타까움 중립,0.3562 0.2065 0.0966 0.0879 0.0612,O,싫음,O,싫음 슬픔,O,싫음 슬픔 중립
studio_a_06362.wav,싫음,싫음 짜증남,O,O,O,O,0.45235687494277954,싫음,싫음,0.3513,싫음 짜증남 안타까움,0.3513 0.2344 0.0646,싫음 짜증남 슬픔 안타까움 중립,0.3513 0.2344 0.0621 0.0646 0.0496,O,싫음,O,싫음 슬픔,O,싫음 슬픔 중립
studio_a_02012.wav,싫음,싫음 짜증남,X,O,O,O,0.5843620896339417,두려움,싫음,0.3608,싫음 짜증남 중립,0.3608 0.2138 0.2226,분노 싫음 짜증남 안타까움 중립,0.0349 0.3608 0.2138 0.0331 0.2226,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_10283.wav,싫음,싫음 짜증남,X,X,O,O,0.6149941086769104,슬픔,중립,0.3700,싫음 안타까움 중립,0.1076 0.1058 0.3700,싫음 짜증남 슬픔 안타까움 중립,0.1076 0.0500 0.1033 0.1058 0.3700,X,중립,O,싫음 슬픔 중립,O,싫음 슬픔 중립
studio_a_06261.wav,싫음,분노 싫음 미워함 짜증남,X,O,O,O,0.369383305311203,분노,싫음,0.4049,분노 싫음 짜증남,0.0763 0.4049 0.3064,분노 싫음 짜증남 당황 중립,0.0763 0.4049 0.3064 0.0551 0.0502,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_05565.wav,싫음,싫음 짜증남,O,O,O,O,0.8219894766807556,싫음,싫음,0.4423,분노 싫음 짜증남,0.0605 0.4423 0.3208,분노 싫음 짜증남 당황 중립,0.0605 0.4423 0.3208 0.0228 0.0569,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_00397.wav,싫음,불안 당황,X,X,X,O,0.6537091135978699,놀람,싫음,0.3723,분노 싫음 짜증남,0.0745 0.3723 0.2729,분노 싫음 짜증남 당황 중립,0.0745 0.3723 0.2729 0.0368 0.0622,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_05551.wav,싫음,싫음 미워함 짜증남,O,O,O,O,0.4523719549179077,싫음,싫음,0.4568,분노 싫음 짜증남,0.0898 0.4568 0.3580,분노 싫음 짜증남 당황 중립,0.0898 0.4568 0.3580 0.0150 0.0156,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_03148.wav,싫음,중립,O,X,O,O,0.7538866400718689,싫음,싫음,0.3815,싫음 짜증남 중립,0.3815 0.2195 0.2769,분노 싫음 짜증남 안타까움 중립,0.0350 0.3815 0.2195 0.0148 0.2769,O,싫음,O,싫음 중립,O,분노 싫음 슬픔 중립
studio_a_05432.wav,싫음,싫음 짜증남,O,O,O,O,0.8054178357124329,싫음,싫음,0.2641,싫음 짜증남 슬픔,0.2641 0.1527 0.1629,싫음 짜증남 슬픔 안타까움 중립,0.2641 0.1527 0.1629 0.1250 0.0834,O,싫음,O,싫음 슬픔,O,싫음 슬픔 중립
studio_a_05215.wav,싫음,싫음 짜증남,O,O,O,O,0.8806586861610413,싫음,싫음,0.4105,분노 싫음 짜증남,0.0589 0.4105 0.2925,분노 싫음 짜증남 당황 중립,0.0589 0.4105 0.2925 0.0536 0.0525,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_07735.wav,싫음,짜증남,O,X,O,O,0.6081588268280029,싫음,싫음,0.4981,분노 싫음 짜증남,0.0618 0.4981 0.3474,분노 싫음 짜증남 안타까움 중립,0.0618 0.4981 0.3474 0.0099 0.0391,O,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
studio_a_03832.wav,싫음,짜증남 당황,O,X,O,O,0.5231200456619263,싫음,싫음,0.4162,분노 싫음 짜증남,0.0886 0.4162 0.3495,분노 싫음 짜증남 당황 중립,0.0886 0.4162 0.3495 0.0311 0.0216,O,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
studio_a_00067.wav,싫음,짜증남 당황,X,X,O,O,0.4075126647949219,놀람,싫음,0.4298,싫음 짜증남 중립,0.4298 0.2888 0.0626,분노 싫음 짜증남 당황 중립,0.0527 0.4298 0.2888 0.0514 0.0626,O,싫음,O,싫음 중립,O,분노 싫음 두려움 중립
studio_a_06985.wav,싫음,싫음 짜증남,X,O,O,O,0.5738541483879089,분노,싫음,0.4650,분노 싫음 짜증남,0.0868 0.4650 0.3280,분노 싫음 미워함 짜증남 중립,0.0868 0.4650 0.0100 0.3280 0.0495,O,싫음,O,분노 싫음,O,분노 싫음 중립
studio_a_03385.wav,싫음,짜증남,O,X,O,O,0.6737397909164429,싫음,싫음,0.4417,싫음 짜증남 중립,0.4417 0.2992 0.1201,분노 싫음 짜증남 당황 중립,0.0558 0.4417 0.2992 0.0190 0.1201,O,싫음,O,싫음 중립,O,분노 싫음 두려움 중립
studio_a_02769.wav,싫음,싫음 짜증남,X,X,O,O,0.29590660333633423,슬픔,중립,0.3851,싫음 짜증남 중립,0.1633 0.0825 0.3851,싫음 짜증남 슬픔 안타까움 중립,0.1633 0.0825 0.0666 0.0791 0.3851,X,중립,O,싫음 중립,O,싫음 슬픔 중립
studio_a_07933.wav,싫음,분노 싫음 짜증남 실망,O,O,O,O,0.7898302674293518,싫음,싫음,0.3447,싫음 짜증남 안타까움,0.3447 0.2270 0.0691,싫음 짜증남 슬픔 안타까움 중립,0.3447 0.2270 0.0669 0.0691 0.0583,O,싫음,O,싫음 슬픔,O,싫음 슬픔 중립
studio_a_04169.wav,싫음,싫음 미워함,O,O,O,O,0.4488620162010193,싫음,싫음,0.4952,싫음 짜증남 중립,0.4952 0.3212 0.0556,분노 싫음 짜증남 당황 중립,0.0496 0.4952 0.3212 0.0206 0.0556,O,싫음,O,싫음 중립,O,분노 싫음 두려움 중립
studio_a_06157.wav,싫음,분노 싫음 짜증남,O,O,O,O,0.6105194687843323,싫음,싫음,0.3622,싫음 짜증남 중립,0.3622 0.1924 0.2407,싫음 짜증남 슬픔 안타까움 중립,0.3622 0.1924 0.0280 0.0416 0.2407,O,싫음,O,싫음 중립,O,싫음 슬픔 중립
studio_a_09768.wav,싫음,싫음 안타까움 괴로움,O,O,O,O,0.7741890549659729,싫음,싫음,0.4066,싫음 짜증남 중립,0.4066 0.2906 0.0920,분노 싫음 짜증남 당황 중립,0.0581 0.4066 0.2906 0.0310 0.0920,O,싫음,O,싫음 중립,O,분노 싫음 두려움 중립
